10000 5413553
17040861612577207500708938996298075961007836359919981234012792048705 6763555466341513561283763353718446670909322347922918010726702878943
16720071785120197881227403722168630381524749496649136342602145306387 2113366077446161536525745317033379263918529038324812651215111417108
18593294654942017615454442482917501393083873264458384417515520692454 63975266460207869280565023019694514566078901852401179580362454003
11387708534044889368389798426574756629373986624260668094254580530421 2416624198250764102766468132259135159913331839705248667041401276985
13968136908741977637809971239611902718156729327579200742016989050365 3181861446941419848430173972420433159709598094445195429270135079401
15996091112355315901763993163829397864825464684568677752703091970754 3395243786871554456052989633087081150620576835325895684780781970480
14848634262102970736612347969298313372554256732320345950415729973342 8613670705747311211826054586753423315605898553602342151563763126469
17844347377878330581415078246403076925560877779085887478666402526137 629703228089617015796643301301875143881672708063693698319927143582
13627216562114308240871545676718995471041382294082532517908727449776 770861099376736916834620566985672200474535483678324159272687214908
10914068108480709853486153694367329227577227888890770718178157644052 2104752209520340217407679491838079495420227609709195906405591171331
16933730944430657218229993083948979919565295447965385345240210548321 10305186831769252447605222111324056881760848197341144572558348091496
18406862741241493386073076391831200898825362815018040928336705078569 4641950789424354896016061862629946316723587794733053700561451396984
14839030374342459925467253966587756078862712888140972199835711139957 710461565061389354818307087832792651542323200044653839724638735042
14303182081373209212975664535499041563630798180314135832840922534005 9939060726379048827536759314452235849407121346104611748310031766604
18477182308155222187988670646220164522976868497967476839074133244321 4669173911202419884479390643217213055643441405200886845613722462249
12934858494272600484213762333985256450874635252681814710347681868414 9244598559949808023431174613889928197953255912877463165117351184458
20298566662369305900021223877316340106082171272743365045395410977842 9636997235560996324638527114981536359290753318838130725473904680761
19022404483668236723974134602051811811485761680951034348756905965077 7147706062205874722136575553366779223345088727414733203600246663716
16941437973511963806379369291873789520448390606504011721573228959015 2072017449264665577934983058851062852903416504465229613011726133599
21376202479193199789036555108626623160645339191591946907525447404221 18924777180763756674049715849656872155731544623443627510084853202
18845137148011612179010883762871049307675811929193813157847587696354 7314734774206397341927503706225360780663559692918245510709420692360
18875295091204300536880241132619665745082598107979077499853405572828 5227718605072704604692736487315045245578549766170322755679428780627
16986184390251083159021208618325086452830226523322839834550469719106 1488168269964562755609813341556749603142063711945644970272484044747
20983767973951051291062590300139795249511195610487056088322401605866 748054500739257447340130391475591233238856808907952656561569242953
13117404718394769914853831891896621445749659057743497496873959152869 1280417989189543976042636063434432076849915799079037524469985871876
21433464704029728085949142868288217964578748487642946376629211289586 2399827244316156842248731823568285964799099574186399973839288954961
21134104009175099093041352765638318190356613751805192405171058230369 4736116141244580539298131886159981760851087008565138538352389974701
20024152966666997338005778834982736959065414513404164005506055505697 6141816152767280887814205034097525500759221924568877473227252834952
16351162548405080765322750320773891964586786441615585870809196896257 9208278886587399152952029108486998409373147659799334243996575039815
16093769937310909982264071200693537482802614199406175451467495407177 611680276887381033759915669421374776366173867345663257768586296839
15720770497644136142619668814876370025707728531687072499499262054424 8027207501297709601738825997009982344744842069284657592211930700016
12185647460926935541796816214109361344451827451897111411576532246607 337636990802757998316917672549384531243148339172681443728817392628
11097760880545433114312092489302129399612609412694514434971405772098 7688291830447761543673479994260436863963487697782578965940581366842
16755454435032296549717317030252137738657236790165184336375753111151 2076131112421152897319132667238914142563666997640443322838422233890
15985540860390353286364041033849123338996336975565197093371670084257 1135835621448773558126042479837648037052867965528711459608560752533
12659112386904438099141416898304840793706219317597308495318970543456 6100852531790779474968971928613034308049877727705795645755036657772
21411512564776160867505190524240513781276457431772464078935858410105 8078469704530998593611481025468713241163295692227675168005293698128
21442186644415869364651688671687032481751902805106946384097711543596 8671654873052161373205693553523981736344151764929658086654618682481
13823043901958338965136912865717785432443283000255589253868178217178 3894935773189183048208640317676208789283650922343044014403966755902
12192687590398459643802589488573495301383925509089444286441243173901 9262816824115572599737027930221621787018186010928407151511186502895
19659637433014915064744163990751568182120594192718900270128678646046 5419712475239854388947710352441797207394277656811831111237080614512
13693399485275845297301784673759408390388422162174351402992916802070 3006194748058139816000776826687483623155655873638852245427518376563
18778069506250463344651422769946189950152640639990748940589929116872 1384963727965326824300704254540862041161743511110011946989748257830
21162214279601929396333566946679119708777222702851088774259948352856 1570931911185680398475665271986273631579415356668331680379128270232
16706394168374327547449534984249307854594958351396336459718983650094 6029733052163582957718189945789713258315742798726270311267503294959
16554637752022499439027737990934885054321879531277590613952985617399 1441390213101058740392616306435723837853526915207639202697599689220
17147808018675780670398198083196428510801496209877635756107632937666 2806489896746250148315339234191696411912041419214322259721642815943
14724599244850478448474960981777056665272522401144926808968085880683 2461349089997645410191267727504583223100232494916383808954106522434
19172459356128046845925325375398726712241744450741587874236734950244 1315470871317003320852702762662403557046432720122507913179825155279
16782457265741691204915638658035750309125406754633393096348865299230 2815210969485232871033832636553945447868257470213449161698424960112
16858370591198098745875594049295394278365139891428239649507053812475 4576999813027697778784705182137326037633062154957102553483409785359
20215928583881906184409689991570905307374399177502940860162274482209 2591653285176445570009902187415669685459640127385181357781944293582
13620843347482463667773818536386487864764961273980114410293305029097 23194249946044407988142804515085877565699317800550717247493193602
16394422808224227381625650658176033802415830125349956598590221642928 9025677859084785964127074895017800362037225921364449476758044492073
17964667065241549857056750969077977295288175329193849954879390918449 6549400905278135317909985528352015898495287778194536333790726976626
17987983854987360819402517142603546525540155140341346331723482965750 1549063634821168056834316449881437093291773054457594849634610797351
11809905706307248214163200666923482036019818851044042429975860592338 535869290827051340210189221926174778920043136872987522832409247513
21555378286325593070882197130865376406303523690899254863113091679782 4001395399255164195719948708059478735929289015866513124769029788217
11344136451604706631559327357308435801721472536321202302562799745946 2567155289204883311400357423493648454451103805597631623741237931176
17629413736581861607633287912262727248073349220823958390733071666118 7672669188623246693253781249328919206027046808783422398883656658430
18497908101069818599461659617577102499736712664907472663925114831545 1541353123890588794802021992755314442684975743232375051910471249803
17017503005230593670148275333929579857478209328821365691746045351218 4585544860687062462395195085933586127086919375918766357685734800686
18242750362566619718161113654492366524993761968462858576086910885052 9255496139488913133652806642265163010089105330029616634746087220906
12434451238770442116069194239025504782563350094614560167708439789224 1347702627289101222825500283177077520901458190109065123980984547565
12566696649849219718182817324142317326314624254306531002407050036379 4942718369723112348276669851972556462059818717110810727037735934351
20832096637816828600593317305003987351729009036604162835244107376057 3946966867076205986154301043536499876784309988540708260407594467140
21021686224790863578284595823069289873851729552974186116126432322721 4054181203441597415098696119411447482612837800590968664703639641272
11498360583834906876995754399414023752747971380261092134048371391387 4569977895775201991530657474529675997745855354593412804724682046120
15939369084433009744319024870139857454521178333897993530816222439124 280751298297199563697596261882097467715663418594943982297529169785
15092490010828772977518914286803509786541932202596676502724694546613 4637985492794882639062429381324498050017232331275920479152428855395
14441124572596846898672526201568035788069326728409638733372983714734 332359150830559559279081282761241551442333871431857205183788352482
16995348414001035007385951286530184568363943706177828067884932178553 10716848974937565488446956820477243678818484962768819709287013695740
12815904660326749936847310006501086412167160414792893545768492781610 4462835251613172456982282476231217729822848340456192028061773626674
20680689690358217820115516091821274618913168981475690936750811441073 10544686509933178308846698743275509179671761293636712638898528150086
20821350398944947982542644069398632021027402194472821087452712992813 3128297877635296996067433909090657641469500077663152216040659228098
12249066434917049105208990095145461178322840285389535908333832985544 931131565553377582484143942043316414060479257962722616518708316220
19851215879792599979698265368150814966847417054521436032067221358661 2297740716761856521629785068598927898063314510449174870282738093720
18180933839916284570010177834842195522749354927089726930357881334750 113157465477231264683002653106997999013462901676920050244482863124
20255385926214810971005652582712158777663358252517007620933239657600 7307351414885045273965498727485261899305663278907072808542193613254
11076884186932298243874579016212633612535043433875944546175554277266 3470869500872160579223828696180028086211684257316650159674080560420
12235070402898679851003551748762608731583242971429406723717588106757 9077750275641338609763724248797152769099641632223487349323877934169
14494150440867349611890145753123979404589041188793157512399062197255 1041142128937861459571004551405393594681582106972957221097855150724
11803864007390894114144152687348665072350952349825011247649724029537 3415686283172236874474174470158920747611427045137047091274127198671
13993657278300300607622093162180433750393108992449554243262890747729 3826905850598378903811810813661244049615226182209434467599503064700
15860347456765423467172620473361577618861538421373681324370572382823 787141513865510488465060349320276048157216150469082725349281573074
12157708968393651299802904180736001547840928267618254777966326003023 9169040798622547183862211681425881491490808277673263440936644211338
19493667891601823266329940191630453807912482331504907023121429974209 3336046450994068308546165619666003068203642657659534602505581014298
18815578899788781364635647899008435930410262119154599746330876912488 1216514237321545933593510735501791487692356919967048604974775238474
14404993196727868274508628933339128565340085226646457497520211244523 8143126124450167619394848535287740246400004360303165474496579567021
15324790212559517052047072676938398036079879169231531409903394903118 278148670721462523444723410565185159661258097318332552725405711210
13763527155759595275145088130937908148605618855724696027200786982057 9367967678936391198096006364805328699479006521992815593939346979193
10868061604598197396766809638545471836870498469463568987256342605470 2944066392718507158117828320595431473489002990553653506098847205618
13897500720096105233082117115589138123035428310004475774908569595429 8080225875697649593140712591455311981477493132326106653438891652326
21564148214791655240791058219946602786308915716500386986048967362784 6027628768657448380466245292630976009894170429769690158307052525702
12817169318791055906349070373462632357156814480393585560999992183262 9735431225613696813202559558820009413873399948039964339064600360977
17708307651064289522946092911831597070055697942864858420047322792105 6490179949924580098933675016639344477817572764406302198808804235874
11298576077398982041012723775471431294238461093464466266449248120607 7407764398508083661860511045933684312451465918471299368379960618785
11375851858361922954231616426560250714987205452246853952180205426854 3527220490906089232142965677063167819314799994997327070840797127728
12816458499077650956237424288439074843975241250972642566573700795753 2626669040052380159776810889933550994807320004627240288922766883369
16494569436330940976416852716140916282064342240974495054161493355569 1342852858552555339556892550521347858657661819766527933744488071978
19212857119518605106807786485315439539801416015178243869608615911541 7411821597092595605682928456735378934279441956727561299358582058110
11961124295025420448089063440413586342175775914084374456694335497595 8219149099675016334232698362704472143635898916223005823293398599922
13240569304786311678816911516579836207071984365662595175851645089232 6609063211622501860129620759180126911668467815653421924081968470448
17722156949783812356280671033711026821816757490052313560736108911555 10178341206048427404390581420872905431749374227801298449736344333733
19323562482617064547368866709934370746304088227168292384480654639287 8038412242032413558249905097338184826762280327897319005974780199360
14242741881111369219801296157582167984813123077704589061109463044933 9831727660950049945043630890187377940549569139623141470357035152617
13429203808105784232530457921187727310380539722155011875096804321445 10334283328605429511424384941187995646263237526903663415472707045979
12816539967396549362627221714102141152296155405368499232690890934916 1866957922045177684075156423253706237525637784694813771764528845292
14901331223461484228521416249168690782888401322629572550947164580404 6132045034857887453960611685600043161917791233905799931370943393344
21225020349642849963455361734698367278764566874306893061239398474214 10361897467393875249012263315295170785975478824591701009264876832337
16353016593956419014974556948189823569961403174491431208215218609857 6610060107073122910311607190122042259202489643303628105855579437113
11810014315892760478079068647358707890039276220800755459165591440993 4115375111710109927071223026837788177057590410819995751299435226049
18624890459308644964904422808170695379902649320120520584921536568071 6384770538483472222261902584773380648076729679674805304150453296231
17144776480651864177512453582376961065729885005141531573830442167917 358714702132282730105137720184605773659779661029631675103295774668
12937913560671508237888595632551861765300009176215036691377734623682 10394123522295938917902830658048787119549347329328739720162382123663
16078734334118499290543612176976276548983493447934649406197557218625 2207641301226933623543059702181702130190343204993544805313798367835
11908158204799891518174561328676797323887133923378760194225640955798 7520270678931249636749561321570496423012270716576897410108840064580
11047041106924549711278536566236790196856124088438341109162504675223 10269745494313940509106606517866553236512340440278596205077660054490
12340274839696286010854756031288803864989942181368095407947630776563 3046671799627493887644845079175464192710454215508124002957681938984
13220960880939308169353898034612573168456899571348270900877196432880 5057627057545993570416319108375873635978864630575711376031919161922
15419530084593367538487067755437262790642822883206259635966948848179 5269964593909694772791872636837573569553019072439700829944461570929
21409184013588982390631666287163311574694100028798312725400656383073 10775892559622275005045430910010656141080107442595115249475622877745
15609055413580540337596577297101510497017063355549260582366890955865 6195906323824818681491958035670924641698887408293247885438899252178
19749460573247836213104206500015283731404380193843427960820143332244 5775550475412029385652517602320315977868084819672330895240165092404
18222383836042399431011525905592496966291354592869943381638930689806 8675811771946013905203489426518680088199514873157661336370109321669
18871226248578048809855851809358500909153747043875887440023072641387 5199576452819665821621645240763715633236468521719333961299563652625
15472193996382147901490602556029727643443633529858535118627462442200 491539045342773911696862136204296307707548947081998606058004880076
17966133727427521565471129367318916178364309870318905333532041029484 8186176271735588011675729368146750196481377367655789119442029776537
11273126021277375482501121219363714810420871605620135608016117742296 2761393731737216393000239155184638480108792868001920191747459947759
17383106643364649123248223874934206204718565970581087890823134945769 6256870544674343834197977394858688158034198271642460385762547204487
14614622520884834600678811193368228763412996032506951976753532127466 4820480826562659080672372227245445340389610307869526267802510639986
11646113051548361438606538491596785749192239505663932731427808680002 4445983469307942543213282846271041636790625505086961874159515374985
19028414950393724089715201377579394837360672913657349500077887038391 9492737007214891439136926768719525102376140469589094767848744833150
19071503690338844632686443855265895312666990027615686770751486583978 8734144979881564015259854242497004477237614229953726644345088489481
17427393826705760532380822720811300668903012206000119687810348272776 1487769970009982082845584517151664139642248954047091817752084270649
16558156903321081164591198592060499011895930913525761036083160951409 5900339756609963699532737326107705352547051655703192254219622794782
21272267343991758507206396701147924645716767390852799399941870996031 8798414675016429476857858280031068604995038051249941247537852136655
21035231737308987902500859417884529816706440452208491251505878439959 8209109231876933356481771216985053610254818291601623525033638334983
16644460317597460934186407408983297287679575953506920945752993846098 6499548824223671198530677234679776026940862614112593215170422162838
20873304190745026613933369781001346331173117512398550097637617597105 1459088760043286178455593778504045355668194890821189067411701622776
14621191035999126151013428940209775252466631438817449201622235972891 2872664509678358060827871286245003882772032470045829501397561681794
21333170274693078553895110246477289499969102502322216767360794501713 114108451444586802242354358496466440083660988989623823605816719049
19669101991751829664183696327330285854755185349630053099239301340945 279614010596118920345673950578045663373912994514420385257155663377
13572734301703128469658060282019097720409503837858184882763935328838 6678966067185558631848998172426719100201599370326824382557895684427
20371731068527567103974281026411835214366307286691886983138104093498 2861323765421499426762396782274440674635091201474914546424273083579
12461474999168269023944593719290597426444261306664271015400700138034 8514998108000622823056599843564990757906075495949975975867862227714
14927811054159419173856310153023348100142127546587144755627152729360 6213026160853439934919688801948225748009181766315470874741828239546
16008926248660573348099114348896579810915310281117950981311455374458 10451688263844330212384570585060402123632492139205257056710276086045
13762540526997205499977417245907034994751735749055840351051202096040 3682842980271054333337649311686605590459707618689088664989703045363
17365839383122682231933005412244548338839898504787237138172164412787 10126706198696324431038000156539705163347188326324978005182964887374
18428503215333910725722332232650642640460918276562834991784730687681 10804316141854787312962692498881312267441266491840721503199492422591
20199040087884073988363100427837051135501441432285937272410985418652 4358308547997998998497052371243467841484421304972018491793968275328
20698106000771759513329638522985369482899492903698622953260605394232 414853605316453167602311874127027556184274639282142302962854964905
15010698944281902498296492942899197878944021865152790267584018317871 1261517049048512114878178542418392233008736981550547986817950019033
13699512310127477240691570087641040980246661384419338800351362435934 7488829736536375136626099466115219604997649048688425353433632030447
20053705268507933581802226753003133258878583466642409335436618355431 7514011782049508136324939834759534196705902657870361572718477340869
19056886782122098231243984805827976321271769722332171569212491707242 7027173482272071477525957477169834504484513507351614405977326473739
12283964333682529167185343476563942468783071779300640494049985906175 2200520714542184980082664467209574965635417365985271213222067491657
11915683281514983230326317145747556262407017778227333909123257935957 1181772420907041007318098519492407429695085906519503909807071605593
12814770920886115894877520480481055931676775251943449408182994553250 9150553910344532593054422518463940979145483629955355891231008053247
21274803483770117314096119901382070123828612169302592005481684271132 7768647090594076396643936968545325343633310003697507869606255994256
21501284120365833441010150830207911755469920341452490797061924825724 6283537347141692148726340575056106999207678243420950760300784119063
15247007483305206082756256297163663811734340501248067639063342357298 6777440559810992124114810714274300656662323945176387298949181389204
13679634635699770680812457196301408627200351369388939734233178968563 10687465668343038734649435074702614793600189015810279156814659651594
13222079113530486174018376290659304579219680812789597447647272365876 6657379209406889913177827726710655101138661088226203705271909100874
19473138773377877126038293157642527503200017418499187203816081449985 4335155644289613454649197562524457523397420044438167344244413191493
12684066582524255065709294307762777993185724875239780885775144940428 6678460536951547481449909544476687376013909155665321255823136869294
17928658375052134595261938009112175412327919760238355972106763472654 2751374373403303323324066268003570555829443437842635960402171295248
15738366327328143463759165427276034713945994674099777712195270138357 10493762348720552293795401686556298611768077587756170604276085408616
14087555386566396428545537204772213363640682942772332152961609383732 5207499837358197575745082472939154717769748472277543026280099329026
13311136503649457416015177221162968213169090306133933823837696520783 6571911591717499348623704391880126533711112791236292434080208916842
10840778472891759476371436768385836751514423148972567086940324944593 4286859745036323730001762893971725437673746755038972038536921828720
11971645856843823557478440321372264387097812201962483860543731800009 8335465179699120197291089387529642959851457383625972913480325611587
13978809775781806484991161105201801363298497677313289919891923361677 3081168222697325810262284116317683260110436254414815323747543104940
11213945286355430514397633329102508298751968634741593849220915043088 6135619023733075580419730046075185845808225406247711488356557374571
15838783835222959480664513796492172429160852568927892787353672988184 4548933995213077111295211959800927688030070379272656286700916638461
13643638518808400592805680355731777043724759187815316563583780795164 6616351130322549107235015753207500884427744014705117067573243171015
19665758265851606500616834882076858863134425666234137709779581609462 10752426943123109541394289879583069136442519624426133959239071632571
13408787304259379766316814479114679962600526426445431080716575712319 6510017679710985228717871156006573945091124372856987067401055891895
11021171469140746877885072203906887165533204306782283613742038311522 10114231324026072129257534342095340188499612173189541278317487049897
18849234182720849467021932974360962163939162776588265809220878868640 10239115672924705700207277900361076385842598255469666108425937442779
14634812113052300198682205488707256305797061367003559041747395397439 368551012889079183082303598836330787009704044436100438697385017152
14669264007724334237593498285623163117180368830505704501779549001584 4362717027419917947039849231375391647680035507051805479763963858627
14513334150679593874649908767886215555305751135091923659833242369039 10154556884914092637781704575082640716464262159180047209885734884933
12354175836906996220320915135066463296248853111393831261608850891266 7711212924098948092227915466082676782458190356530700328213681374145
17943286372264444127508882012439066070430351383830322688575856856606 6787986679826230972120725753564585449916163012846724534173658488989
16349777783475435231290192267376270514700929198327949768980118519938 4778544560862457486843210508920622476180933627378788993456391369336
14133571153564082082342557576283050849984549665283414057711962406884 4860610040974613025164501595784617809611313240906238312845485405553
20502465525942489484941339046059726660107974173356392719424050332807 3799406665570269392077337872091355729867151176189547204173447241728
11561188884658929317301954397158819229122732562192276311439057363578 7123881715369819078658528607114255757800029237381118635365314949265
15348439851828349598661888541320938671095226823891260446854412507826 9103568346937609480160464613429340456287421711659152226626208438619
14840959567005006885229730826687425685284809659103305455516601224254 2249435711959391993288942212333324081977251484169820957763529777273
13757474135426100164626239561717485491653544095421074791678684122705 8610089142929216943029593479876632300659575615764571791280794402817
15414649019559913228520834005606611074552591566986975587655414153858 3606940277572572829334827550209008927601213510857920609619413352229
17330566169345979111029930208266703701254056810496206248475212951612 3764395599550289090261912121558364229744749660334095048464727458509
14799823972283592998331919661153481455977881649792769545017392236279 8126274835910402223793532966590474427032476709920563940118142156038
19720938999611154378624134224664063232636971448227514147381657859497 9562032675879805344340715379369186936814011352632791657334014159484
16246040217489972611076077391116949965277872249700982862223626365247 7374874147277218826987222056776066723415413349965896689316854173243
17084328142612158088670721268240850143571905908815549960287904270901 5025567803600059078120960245261157879239393095563995997348277799973
13906710995187972713770925137520226579605790850689938375979936238138 5456926873892111751927410759358774500227343789975016990106059906421
16476135412405293600732967280796298667623260880442292248633067115383 5698932633523213138996727975183620812268274589012397829277517746034
14147958102053579395343330160277698830193942321467438049590952943107 721055362087590320934220313674902213720991299510168992030748419955
17026033979959148363894777468314441229868691170801994516686269381053 9178876230000791864793291921672208188108846860926598883845510998941
13990891272861456871229829906178576263510586208705027509188237518389 834020012408679988573348526402073105932228435169957618122471661997
19207901026857197497619726051971341765140868293758661592228591610979 10670366481950219199976067347910935641082628802220654708522598864524
16022216072838577430763695296439744497649334048323672588995120222898 8884027551230054874394859848522917742182260834337970834275747770145
17254863406938455533829936963075746772704727349885379393494092367517 2960519043839415273843808910237310180927302365522534007666256814833
11076852277132149647150201351503459671211082234496277052380115501070 8939217352867796324871087055020131679325479215760266458450408935246
19698811389502243322377030888057926582582640431015446528429117094936 9261893795597678139388873609484402201505026020235678889730669998068
14722316502838958425422323645022100418702017150923477652272523262929 3519518829518878309851239497247342551919566626370680976983387817575
15783830470110919620829993009755722825243689176979102353536693317929 1590327600582571093772398813453428184684270805832292000658588236806
17417030335965669447754389089219648041432594006764805476129161066645 312652031734440154548290603049254372301980568042388297050786315900
16184998597614205952924220337578342724558307168679228252148619984145 3130153811126380034238242605157808754986049361371347146132999102992
17251938689417419280133083124166460423121260490973456372356630730443 8658478347867581777116320765830637582009777047578794438888969002392
16289748903808207726095135446944861376186562341364258003423326445581 4985922351517585798503337081158172090460153068427208967730217829701
12685595596219359998942587780325110915893386433134700603294447385041 5184113079122445645518733987816819281436750155489250621313437040820
17324471228022801900927230832722380178643470699283505906789421485237 2680898449409907807249629555788267001736867147952243882504971772417
19365472680217420745930139932963522310273452955126061430451953168026 4661523522599618202888919943742532431691383448488007086162524817651
21425617651897527866132480202140169082738908008968459808198651781033 6828151416229489039406729166544960180454713838912891027897932969848
21174465416309681833688063230038010041235472094839845441696946098128 7113414839053632565471913369011432790996529963012668391461777847974
18629854836525813636925744004896616601280727947092904638036535416979 4155401356105053117464819799831891973939406813807526966241142584976
19904012338347326821167900757400185360430315840024491986259970790616 3730104639278531633165377136148001033681182039804184137872944498850
10932841494111777937009286875778154216806684903084934456519611305025 7383680764130494885516441636662008955298194065568260478708398137623
20684636261992969277838748585407188178180218578659213906521247069474 4791487709815149973214224494498948429493140861574180597805854987867
10829237494254580028360748792871915758330680870297819869280519422611 6430123359134067633789426848772363572463239702691295738043595228583
21021830559467531770744051778181165822631664971834924963045020349330 10196850374397794810509590158379276673107582853069086871247983646395
16635143844094544240714432951562424233658523027470219562054243808981 1325662237718263769374828157203558530963394530985988047613945851114
15884986977169230231834658071528570050320010892418409723906317860902 5604477004231070840647233173927007047146143251179538434435626069782
11491924075446094270993442909202315871745152662763294545657900311190 10653989832654938851549158259835743400420126856832333550424755227232
14924561380156529684490678670948247594122728753848934271256293954133 1569263457994322091410906838673945813157113033477321089071545852703
17166404672955654196041788862127155268151870945447746816713561770556 7316556100078611143937937879888837919555317699172657377336833034867
17234951006543573885855809371010601037087846351244578397687143188173 3229850227894394532884285536910836699718690263440409264669042397580
18650527620194763157663966624542816958818932067090462712444899822986 2201428730090033163890409188944151540253308682788290321380171047849
12019667361848204276291588941817307560471465149438605819695116849622 812351156987408636641005897509632617901991831061969468045426214493
15849141863405108669468622510513135477073687973445477276668298104623 1819036549132389956079543584794532767096340872570560063272868164919
14964355352019457536961019571452387939521575597578545831794332979649 3994666484290641502260160532391783213747894223474773658037355440790
20842675282492435337772545137353969900421721004884166711702830895400 89617179745038785335916559135250812446955043509705355152033530210
11929080228171543065998353001270222976069837790595417463841460454950 9974986068754905130149979576272245013922412963185021503769373867948
16076876286133953664269864473530308294913464460054872037145825620664 3187779612040337671648358174552299979435103051914224629526182255501
10815188521946415910288146002332273714442952241925167338290972165637 9108886995053848671312088867927337887479428914186253923201399507598
17028418276847826671697634333158006127569895431204487350117336529135 884073954327688008824326038277092587582251689257705400833012960566
18440751702499777259212409944623985622729690030113154608507731062980 6323866038031265240938228071683530246535891593558313844629620099074
13546423175253882603623145794791253379591298403005369201871836695302 10735941210387962865540506740987527704850902420640527420991952014374
20963090489124153380861629250711158284115426717023781257586418836851 7624178285087804005174299801868191472248120482224525318180043325444
18698333345208101116472084686888658659141404448157446801820877345422 8764361655387113260702764138016938662295317905924732478792877415298
20132781735366511528127615983898128934457904179879496414162753558616 817399990280611635807027544307961322456448493516975238416904452152
17678001968835794731557637442951019478917799359868669637602640396593 7757176997789287833489265302249285679905040684323248400957340105398
12195506495495733588630577310908391263427225952350270154708612831789 1598842612377851030789562446100730000893572481266948684664112841901
19156286623550129302577192336716074337710477713769943893780886663335 7968759000117389079274276125433497901177257128764704923652630370813
12266193394265689904829900176261824190258665917650696268379882878192 5193253802902601566273595419631155099264450692893188417651028169026
11408427317016241806556696789939709662576316996956497155826211826115 10345464463963898245406071750618551180492899440439347243084072193109
13094826577052264974706798520333926189147138729619577086067166057106 4965867926403562385279886139236445153437709927799230554070710187337
13017685129623769354011372301100018902115603086033604822908683312007 7971619475174827587839570501235063162069007009114581734783178461956
11209903389692555137053768275465931760828735240590304424954027446195 3369645107157140665695655602771787928984650656006983017473639809472
19668271022828008073626831449934427204282197246299413280222496726261 7528412115767673591069009719333340694063569504631906872798343382345
20563153622756865665246290165101144588748034917408573186774556148697 7779852517295219329018072769204387671885422388783034245803719654932
15623470796710671705386125902440757573861711742649007666379986656341 2119535381324178790000316651664517328935721795238182137155861039639
