8000 8035997
56363500229819544312098130764653856397016336757335129728617211874036030017741462076 35493749817744339131703560174156822643582824994067472959990815028594709076030509671
58329841679628297540707768508917438169391986333508323856125546519289049635905494158 10715763789558429614874233841858766475087257241797302904212505370109906872976558801
63503807568328911928372611756324147393912746459840753063636891819847069908914942287 20571058399395914011026280764616525499715480973589649823476807579468342948663929837
37726976293896502661242595435305919744706157137352082992226349166906017110125315984 11962368428900791768112348226601638914475275045728303748077154624107851806989765145
37177089731459898864757422910367113361580196919146937972673608028981144451217670884 12203206130053289003117161696627308373484703585706026531865871270478927069887445796
39918360294882123518158658264835502421054799751559059333595166829757576262684641084 4621753782025155943049241796655044588047350789248557494282252831030773088217715831
38185005807344110373983048917791721455427776375254455742957728465980636568581263531 35087770806695069355550620545503833243993298995846075517933004401122291270650797598
47787857355909342285046795927840092277735013434544960301614253241176809005186599487 23373836909722143651262852723968844084958991703238549822883873223005571499703480328
52159343590747941618144322902860495862977978114985347464979358520211583764221569645 29214225661523782672465577247978952028331494591553215638970161253531059616981494713
68063779570063644295184813535285222366887058704995285087037662784662367765944151382 4555556542416985159991579756287360747943125220588965862790242561354545262754479778
43961242970736432696745989665399701465556979325044726838827757914705245259007071503 11006255212180890331259256002972183099963919811024476898685278364623895354160323625
50799316355014108850665149798060351519012416014094177136305420979373888334554334778 5877985878322017891273302425842975137792630206788238456791158076851032924614282203
39419775357111706261635915956882852921620079807317996487488041777328846530098654458 27922595312015067672649414854761017454837912240793591588847854726911860270272064728
60102202332148117990997526262154052522233771663458975973717726973395231200774904933 26221821703666693382301000561528162823369786540306205883861536797413640789459688796
61322543800850141607529975654103525039609086048788236851476822605849989039224760015 8090768256943112507669370813106544581759881443597081866228498858312738338053129741
54860480951546869097035187856334372493628585228244266249404769248671093659542514962 33324693682896620403057193103985638571559999455999107217146414800375402883227780252
70834641912084600050908997690183747669938179604784181686856208526944162036597570771 31769246297335798564836502333825469453605186350484949802222805133919614819469253219
53639185220628988520808471431531598696333811379412500304285923786875249766903082226 30172586656224253365227569072302755934700451574069655227223002730041537106785752408
38478471740023799719106734395160568568816432556142686053865174687900750661418119692 25318807783521003049057994400333409529630358833713303584259713612494965159846202642
47005183667550432667998470662390145132949344172922818826509361353324516668120765882 6411704247707923915440250434966907888791196845620594665528705988666724625618487854
46048760474041195230115310533958137319060020919589835021502708433096934386534230558 19588792467091230094983553919561035306911086497218596231800093937722145012544216032
56518644520210840591491425106700414947780869066674163008838207528636660699791905217 18145816859027036419030588080041348479515839383870135016711671643077500588055522890
70830935880445575816947229118811928649287702441852156026239081777915345618686927297 16871162624376959098302808095143027394350970126523997662158404770703132911925970705
68441039662849278870621287824178491106412450727243560055253300794480837739838736868 34496582976084275953789011910464030341045125598524726749885354490768042014061970089
40700294548572552020347462958196154388334379916557563036210440347261498581176084616 34306793621160284756518160836639708783751153733268164746821219000992189782013770533
60601893799299144387356988763261618057298173941942505248604445548935705428389793718 16767931463734227265924656777595957301026743499128182028690003876516535336025003684
63918012739998223247843985066076618748891778129840144186874317516779650919596592374 32593622250532768143488227331794264376744390905016236154359088354813080747510707237
55270101168867656707076892074136028168518969720889535844401855041763897865979678790 8290677651032560426019973042131792484939458747543072436263891410848992607615370884
40665145707595609040334183388298365982947742226015229538279783816191227131732720731 14688696021801060889239004303003904753045135738550087490953047747750455905041010581
72085381121513434510182695328542078591152637230475162493827809014282299577234775107 28204584569207560943097895331926524197173239090609616415022979834144022112409764491
45887928296380007007462970542358304220296255889278202187223412694001883139107617374 21631106381102815987480710002816520604722886502440503999230255624113282704667369325
37273877588782242857410702792035725434911403191036988464486099040332244793163303756 24477929796483520239114043303568216955293994015133047116167382917124269535964575369
55205977542450374266374498644780623482238296294748158059715337109641858652507239791 34145428659796886509463660487264473347147883756511569605498219206386447995176899476
68210088920253329291067985463734886135669391101765957885282043440229867585698168678 4238723175780036387400012495385379476891368192429428019845899107803712096974543909
56026800509291160935954344408531352480831208518491200394094451265195436452338168562 21296481148414060410624133976829924369696153385077923656791011377679610252674411726
62076313739302218557999539107729125248752679771677072281656918426325839717535418660 33976739102417779060917750370126539407943021529101475972763510871793578655595770966
41802812053953368606904339238079348825755592349626769970311922013178994814529493039 5510532925369311405503292044281488266640106358827286815101596581223988866615886543
71914705434441052369407541638442014129026821133763672129745740983326429518961743096 19001415185075510929702931314136144454125873468057817174431395836002650854563980652
58596764231194979533548415585348027965643063205396917883933824823717469959425483584 19945634163504672922032699419220359026490275806810344895088109928953697421935219429
56453348032793627915320118063288883451432554905541853476975041513127018035402443564 16633677837450976586201898304327309547838146790258719018999177812989946553270741658
65406596276816802443049773279829664384164953873592859436405909863803628249922846908 5329290792704610740977973406140782312450225632425070047375576958355524216488885269
43189986383101037066041379269391348208472245204613471341398982155122399908776286954 15306158555259138067001316547669408437482387906176946859612142334258103527566337394
46891551622796478180502429888663813730380813501200498099044025157589748768706502651 13335665108118977718583666076020952123734180312024451704118408066288135222353796344
63048113794467936821347954503200891165661582625142152024625270782239444073787264515 33614273219994512529317330972372433377495143751419266485335334035269996189771058255
46266105958612497377807356754341331219119859151098805122441492753596985190126872999 23535064690517957844610409083031753887754559021914713576253151079772129119187695796
65586118853691990554687246279540546206240064224107591073467619864912673904135912619 32207117849644921881957292343502322612925429731718883834204443683769730577863105011
68380320995694142991107531538635090749519432182792453907509047871380265584100786902 1402264146051874597532934698358889699580738441080266045483053871915067193642113124
62434603872929487613268358143655067639280242159208642691755802813602863938699773160 10472134285701283710391584039291163526363592072944773850671432789292975969590306694
54249618702561557598159630591228161598494161468796517591984147055557394251332842566 34073336919967192010020858956716121852083773567405485597406571169490022000309118466
48196256730504383615270429932108831911527216752877953130891178534690022253226090968 18609387775042831477574659212900602150191554874375549424515095780512358297084283636
51590203077594896832377043064995808342006833383625508217979301107524563418515848931 12972937701188779314286571284887316893159863858159702575826740924755625141331745316
37060955826222890334571026970370990058404386535826677923103863698190208852770405381 31566122712939973161251453653406520693848514475443008434206896547045536456064536762
38384531675380456797840219354400764381511539775935213040036237655285299033975626011 6298054918054212520158024728717729620758448154595723313700760143294927761227116527
38491123282223393740755093748353567249316381254437734201762209017926859871740423040 30842588897057847014276193014452966151049057278586566951388887323549194884292754320
49208649704504090597819017851777492044807698901254177045677837876786369654495417090 34043946020226567254527093523527570659369479133243549940760268580282635597130430451
40834484949738140520546400426070624185909908436598738117795769159625429569930640150 19817092332078384941122700362265483931960324057577781008664472648444478257453775892
47658549139032846042178729132921632574342898578784508121990814133010301090736389899 29497171795536496759589646679745243793763198810381725972078941155772366777428300354
62877217358340605342732025125204854941821092012886785494486108055289293511909450050 781190159662319474042176840494979090680778356657351537974145648677433788429430144
53448732813062190408298770548484598109809161177818813719049429222667421514107181230 15928921581379892864195770468059459361871220554086024272590199772289449531598459841
42827614730664363610860733319612597804762508754527480299015570064278274015841843989 14309619661091822784753389226349200781253571440529658320014004432387102535156592193
63202931059176371229114786043162420952710177685355834938834116098981530960167876274 25573967017219803035909915531319056148384777594961432818451778899808091208951596698
62497020053903950234556595593082622572849155999732551464639278765259012503164308947 26018174285976875804604288533685324096648617585102458878611495282933443480674871412
72473390594615229365484309714426252693284533732627565826314489921439932793156225996 17948896800784090689006077003147933254669373564409429266090524245396276226170455693
49705850356200509966910904182384301464799987031763507114246902085774464166720653993 29611633697190464880828678891810594250192886674770051679165192256038029886913342663
57498301758933150890807543618721494114792997320935272330773432364406677290661511969 3413568764373550349839665092844248800762644501178760758120674381691022497388053971
66342323048177277465347207112558359831660156539401280232548544457333434841028512338 8415193698410910283351677815765002513757755557599767090529512644643695885247767577
63074462629094479710029994912450287380318190071968414515097943626107875327837804429 35445388993356526375464462323623516002813516492392353284220756120989861858833560128
71111181952218579597262008280701596808138460709354982181017088996520888497196133846 20659307247606292835877146985429697032738973050584151703738430415167992304007565800
59214315745820061174846710176096321790021939235617848598126312843400764372233989361 1294862772652713699131072104429732325900082025702825298816950748323626734666483173
47416433480799755170859543608172821140356749741976587153465433323956195204997599007 36006161331575215637714887487661416642100889745053891918574309929688074156379769755
65059783117759974394213407356947530930638540488976692926348998709816197427423921922 22101179398043422161577292519465229557651599436014474741982850880880738034532585388
48272462783561509986321400794537434080862097967315106780348686554423259130223993099 1777570710407375890659191472243947486511227062201762522645473761217357160325678288
50728098922687246016930113255270976886003658912032222452746879941592519433206724494 22325167166448927164821507267773774715680965609096937516341668223197879336667708439
36603325958612446526591162563927820287331869480746510943892747000914196069745480862 581209049901545578764685230523014022737623932263195570730053647756788839613150160
37815238262703079042815814250656171050579595213768434630205713002094006877538185655 28050901106504738646434228325907672479665624802882238740514497562429570777009756793
54087796628285729692433624812774891821422764798431945033446469014035686851394223094 27411828284953464393018051660631292744331053750071950458313874761284044213436255792
37033827573736559857193970089180665051277639620367055996513046336007773550564229082 28177123217707500379472133758241144113187919675311098786648736132521809132617676474
71448239493197924261973821772299895550130401698570531899423455646635281317189996462 34147217531189617918173853053503149105555840231490782330938650179226114323183716015
47246333556750500683387362768453765006253664414754582546009914389595447940689865487 31968514278618374950313470047532147096677089394807529967984605055125298065032983999
71783754385948982900557717769129045504503521505467491690363289079245213638848000672 28591344868759330076779344028464079635431574272702672712306152849342128036954160703
68245608598407867761214008305124294364128796950223869053065986556048392192564210917 672187000770355111357528635651087450043489535048744108004051944922502648375933053
36334054187561454361890043381243712644618188605151537946349957629707466221526252671 21317927662803258062171520191090755468983714988642689897046452275936053339030099263
55957663946871110232567009093086297748845411421694141864901473949709376432872497763 33244827958947166859965920037807336603483921005941420452507211863108830303986806684
41860288201130769118222684090194233825561443450813431916244559491589659836990199702 19799782434412588498207237502481681868581481022483741279812945274948976801288924460
55654935335425542572281107767893346366689250491906440576282892551145659916061182471 7129465808539844257279978717402909605441375523676384682910454618827985576514586339
39720824692430049461971875410979912920842296884884235844840135344012521598160266668 4494398094471466310238637788048811226255498612412282085581505359658911697585207799
38845341930292653010695560183114979331466747307842108729588927966627124791832143116 20048319241636202062307346362414047083504339875744993525771181047193149943030138831
49498914958086392004085287219188105045578339819450894025711165124234649893325793565 21440156079790884484635848317667215983762230948746889194303809532144301081540756308
51325009737393033086129367185733128253594158382821822244172460669512556364267251792 12718637603612835511945754420234795932095052473993375766985823245088267196094983900
67034786593498109678437087399427004694841031299215039925930472291217817819271110401 22441930045783766080082077223007431933836319716349860429638944613196983360750701807
39703970178746086085602372070398034989040076350463705295676000960183772473457773491 16875100858986360322834949320595187040870409350275727694805201257874685029945028338
37328380427008306427305804817468137692716159035120905816394414193534717927354687017 28797242875257199103656454242003832856189922484663854312806166522324935381313728404
68122403939430319325427193172678733403376577956899712292366317732166725451545824491 24205411339186070762151389252105224159238835230947525882349649707697264013867148671
59631198757538331878128236974117137407286073911073494142789817528095644633388286604 24347792395174701264751412559192244659408322203505658370899154095917799968994868888
60970070524990935469373845946898199009255810348673905849557897002662618003716747228 12497972354033083504744073668521409997820641537770087951390461968867592515080331189
52840821865392765530976220694880704992737863351871064261102286744516197864437624370 18891249742217959133754758956426370030925925081857934632452506069863868057935191098
53725940564420822836790354049642622680075131624411333872902031848633397911213914391 26297598750235792486497060368979673042557509067296960209377490299800944551314893126
46013331230665306939403091883941284029876601598231288650486569458453465030889339608 34334551544372092625710530371320465771714436593860916519565793674359443437608225563
54398016599747080552146697291826516893750725767023319125902953812696340356161421346 13132038729569645938517752671661880404294602345267230810290928274926590026065191508
62393975020049697304052844854592068117664009940967068093072553517325672098210232760 5719060059027138119726943591540259376097979417045197554809785656387022176538516375
65652549516465401279726530619665377774015558768894376797038215816312752443789091418 3711927349287440117967632281302743512742677456754029843731844331420161203265651160
55202224468770239408558954028031637655669405797034929326173546402227571968810283718 5676582942672535039051070657447294823203478147470246257025872742408864475298149322
38506325283488743670749475138054288597144554111889628829189647838620488905440656361 20725817907217801709426434200530428676706813412175822913760085505122093331918831100
47732993885073656559417853204706994273618964147275861652751146623311440041977241027 35739558325632548115234666187017229931621520014596034134455506502812040040737377468
45457075868766063154855651061850114950899335683519126407053922612441667101822715385 11377192695053724188955766803337416854676819989625431294153579198881683311030360399
70248968593563062440682377242238283262066149540947892051639471110280673730082456311 21936891494104488400815506586679092033910243655172630129673940535441641054839083248
62093534004122933745118358815112900102716925395488976734531153788218878379776034644 35241127364736693424307991600905898478751944785613958495962899390910516335431052284
52612738620638229864530231034476988591998425322068476465231229476433740508948573153 29146943558959187406573169862103858790691995137555333990016092824823656425450429001
39093718793036965168736083123320462669878488686901663529639914607600892880450843430 32095417757335295967222269140496921379575338751225365881666118421712035887584322272
37117415257063610230182227233065423844753957598192206437108184860896283626319464272 23483968998600827686962480528898855892945391867975721997213907487772327718916425934
63593896070176791413435215561356889796125449046738518847199394392991085901687501682 27376134462188969246286360207803770535121796391933628684019790968419266328264726769
49183895337465300974822047774738235552419489548964072279013547523741452118740707916 32928866566714819315570892270497208228060448431903462650958135585840062664298983237
39184092401556908304380691513719158504780092136402841042440498454035498153313228465 13978607635248259538737033176622768783644571861973617967387744030399551903589649292
53211959306034015871578887993936659412783283430490371172632110422416523415345798396 27564725419592371120739692685495321659146615094201289708543706874250929577353176525
63236574263903855525671043072541870512175684096040785077305522208057939487315582631 8615956841677857143510342413587500718027207366642525623853499195334385976531237522
71217689245242565425736193781421784990169424117212500611366114017345854175443392434 27802576165645098504417524653969247520881223888261054949722461470869642682982207574
47220578283124739386778868303182678008830869811126311399183888175808661983593751404 10876622086368543298005828803047847637664954416960507153145508296848216982859503096
58176426272225730409754009790837967482999697034693876316942606419088697890850884687 27931901346036974332013168136656073659340704257444664080008576431634787417581188128
63926830606396812485153649892130404562367399721803742921386081357050010069879831651 17112877997178343861250949038089882767409348240825857007859653153936971461840712332
36487386078845745173245739663634197571164484541043881501623634383707278181685015152 11847618875714376127878289268731470863410232064441110136826710292057562653266868748
45147600113815914508687414602738175969266923958340737231605959838266282986186625026 34045576365335594394169981670853362411769857381560018048846433477450607295416145370
36287597032768305125434962001199495005097221521081528726096654559381953746180305199 16319516619715830988254931047850095782656613835166957845494912128259294140616089947
64399539861372814412251556684864007386046985578967847280917061818759397862566961489 3112409183292788561658217088330575893488891705703278010903286707763797387973963174
58698987689005836179525208603780161414984711353577835628059575498158349715259961997 12806559524662269395599149667669847826141338142475869212771984991115059010338029082
46338337995026714039447676496674014972690683960717260693296023459545698669053601354 33800430213893701279307182137947178773373056858013268745926524963551796214375793025
59517257377708915755457029198119317487856277615878940691255764239439010082649437946 28617299918738269830897594407161206297045473422559967944247802037028454880335182614
63357482971923631919411856804255696347544728425099721371094677607350118198504749424 36057395845723361074503799427749712945951845111146074635009127138692331519964190081
42325671858688428243504585124480112601663991154515306153575970366389633117677337150 12425161551296439173440145388581971012275778123840908357581582354562530882695011064
62725078397993271578301804622494321585403026337959143456126237603305214600834291046 18635411308845222345055523652966468115061199217189093479680247034252226818964417819
60591181856091455518337803339382165001777592481390414109331438837492315039937323118 7741194767351409341336342222690299433782991728296085349666554998537553808801427559
65536246268464087158250729137494618253502059153476454931004815055654204761907389862 20985236709304647168820106672067336861289513057259537613377268158423064021745321917
55412837026135764759722351892421984552313995009621728917567025527735405657164728677 3004754202807220354410851160046578048249692137349583578212273757597180160188317193
60999348888099266627966139224445446659677264038927511612935048340110389823163181837 30041347580925960500611959850888220668132352617934070510539333570865949133389575827
69282080402100005649630063493920313910225586530630290223943606172713240179217844043 32068325531072539572284049760082085334964636371147523743515794995715941562729712852
42887870751530881327705252261653696536408672784736562919523362556426845417928961926 27191498079039790103506878700133815374165311965062206651982929391622136928465777132
52462721902627789860732637666102915827621523238093065300661430798876608836955749052 17274717726462049951284445950366517139725618379746308561215150280557372318308651590
63142332511165060954277775392950943517411844501391302707262916142234610937001177141 21260652570802988511053600542153148783343194161996876039720006652437873301366846500
72173271415486142461411466026791793316856121620470274766525367866004534597510895020 34658298774749773911387585484783344898167055355033005333040278962750179602301139068
41452755290713106358613324977522529106270668116190551191483845411004971831388072284 17424115657060200503104284046913940101887617002891817003744189953881310456535022615
46615797766953617405048877497695025960958786647502714086219176455274782402021140408 23282027775572277428930923677022375823788081990386162294419817150389636886837782934
67991696388427318609666334320461113625901097501027969808286978599934567489371762799 26032109347744391931513349308134150713100979022860795705523910389221866975184310093
68943660303174697031420099227752552955950797666970279863331475034205404174464964419 33642566419497693173797694563833644733513715990129793790832149162883541252161443797
65659200846002811821038193827713267838113396805610914911440274835533281094340776977 29686222204998409962641140905552775235265392630884164026256052179080787652552118620
46306113884865041077096793338148838523745407275764656716736577227282437372531212803 25773251485999292152570463709563356048009044772534152136745390174126758383747194596
58650311831619850684319416764957556480437440689593614663607353276442230444646159842 31014176914128347712203950962174098843373095159403750702098774366189989955616956174
65998535559114695591164850072122736239632408945952358682514712117290720154829632093 15616247049731098699362409569862897265326735778354459278145382381314342543684571540
51252856667122795874074996202577829544377423664390422364418885909940964955128066914 18387230516522250907622997977974598345099472404524843638750624894751904124543150785
39294901585067092217528533800002549666941790638741879853351739010790042545115773867 12110458246183161172160432897317457945230085517887554877092099880115714968505675419
67562520639378714644135311513451053648495520469809843989140743784781236074410442156 21497079073376314697587439420367216085558665950157338388006540358137653172650395816
51904454950485132643699017295920039873325925252089400554372425994462649947297961396 8613378327162654050383133103606659606743509950628935263757490872666553014714289848
47066088804447238444344565761495333041167558152135244893393145277186757073061342965 8960309037259887846382025535585565589153915891572965726545926138725189009870240986
36434933242624440920688456681943801915420076633258768311912102894147857107220222040 14009805582134094369117344896487572432331032480404506996913266152502483137372517167
55006438247504079352335156818589293258104392516469098170448094810278436128454593638 28339206897587876158572707908917638785189857113616383462287112412289553515052645605
60596327687022838802632685648382603207307854592690597233635539059921035747864098949 10915847401791251520776938888589757783073405350598161011711802861166704182250358727
48224748355758895411026887950277593145169623944920926179949719415478725304731934541 15790498582562684747555744236870559608327733241113793159091192059872020320116296746
59574495374449309890320359805252811961588398544133436630409858143235922248693106769 34541479798467460586318544723988573950276371859772306058368529200951474745050500698
60133663477082224193540263951287056405084512444814221544751817627796844548593333814 225811760329579197823621476408382054707758376933358612768072056236088471417742568
72036051485243801146157562629546939491821630791506978950149034434053586823415560259 31335477955293092713001400655353530098612666649644432614311388306205152395691303825
63934642357627508134579021182446525541200632624602498821221931258362299866155325537 8768341456887298041172052434221566977023631583167007051730296507775722119737450363
53590270510971406924380876690217001188156379416563301680276992049856796613363579031 5515336675570655995150230723190432380198688394710169580479664180158807001690561670
38146765874584137862877340532128220750925118021803164141918815928486231922986715818 28513614409801204202913343934120534142865670753027198118632054628173728434900361080
49790883010035325830566295758084251387063109297997618426496494565686141027026568996 11517464651576872955233694214654972888914625907455572474667770513472690710250148589
69884168381165873149474647728600016273855168820373241485883529547532794473398457934 19600235024945650562587319272605716824233453500385585042241652621612552241654604750
63085476329886801206417460250304674981574272556658947256790275776764541890529552802 26333963234538526096105645084423277934957242334071502613734877488386378302105155248
48152668118639576474105056778335762122080368023149116230254365632358125699909814559 20754759871691896915353393889659374556641967730916832696350265285731374896316188635
70803236461405892042199648921397922287318273971329959363941365744078237407849772432 34114103041684122200523024686060859759964137604818580821113373396130517884768781594
58211371378755818310332544247753881535815590729984482565003666252336470101482913322 4209169056202904460617077688258527505451515169932712358605863558605924887566561531
56310586299865104188750320754979671357118336109250023182937486122730940913657109288 8571509013382248828662452700837989945438681092238601036102271646172818421226139897
45434678456581160223250945625204464958088876056270865527017668153079829458894167191 16303539505790436984415891745785151350665651765370756285142647541787378755608895162
49298745800550229247996920488341498684157699589133849925592458764372054032194979853 2254460785443856357656015768633020107695095276162619947534080483213185785896638812
66972447101139554944637517829396210089378188216972646647609104627436199279680533051 29272488514600371219775765517139308838749668164519771730859339274953320621608114325
43327902813867258239540132493351570230394546394865967546438556825193901173751704792 12213919700813590612859059208250335734171387969955391565674183005915024133046531308
63802018000487234452327993933385885076230352067743204359608100106492048205264446768 12274600164461291597487993831246412155109187501079459119472947976966185336276394197
39305242818090678374889641497629366021219318024265783356561400592414778408829991700 30823165888673632446328783829507127875042108186492933350973324875608549030674491488
50169295723357057264550517402805024904173131339372998309194934230383204995063639157 24412889971597069490407547260459499715069776054030156069818673992952207143045745961
48812332228829128288892335837126603831621440611419379784111362462607773250417183512 26873516696873733757776152270681166965705461591793106320341564013026344488427989022
71557041280091237984337435056468855111961166050678148122792297506661256059900049050 19750832294655366731070950411898908689326610262803214190149959705912170395666037051
43452650305127328247537526870952425547711130736762637454555787362239058411236941341 4466295074004612464934805427481575062948171014438998922139625549279127197736957207
69660544556622779191669622192591068690847790308516405612956562551446220493134613033 18083086388595506607440586505190902602647006431904593296744241886421420388588522884
65112938962523883340039374015072771701264231767997949118647845827018265957827035347 20224408335386083831345114802242229550272675912331673095607238196140444234532829730
45201903086657777717888766735457958521180435784603224113990028255378885435233958749 29447870151682062177329208464708154851715720755562835841043775279495494021702835500
48549541723726661157739653064554326156109346489293291871456720248786037682017762970 11693303022862873780899535934233340911153698504580183479706078782744851130885576866
53192890265024421304080447589641104776181526210513251244946570497697986022512495034 17264510194437820742237732329265968119869730877364318173475295040641235917293930347
68762205673154073481760229148684090078114310922949720533285014869094603519855198818 30366826733032150531055444495621900965795878220880060059142229405622741896876088121
43258057333410379169288251759012090956699479247649684134272153802168847414510986968 6639454140316929506524389477205078951193336340482329317956124082406027445208067865
52562144625366611788067157588225156015598341485968242553154360536392418667723757375 28766298648473909008846802142652868242883616946272064472003407862229423410960202161
52959409606361020889269657950292584862822275221316543962721675727303284410046219752 27023304672048766398253901674358248324391738641431976897998359769918901272561067566
60580055784253441030357169117468584815086844860041896498534781342571368433164171323 30329845225833622008844730770949748110076643048005559009496325501892545236767814885
40445082921411797030726424589599127028152406169433074183815143282151387596504503110 5249223248339746200828014620706348350052398354726951348791118862541170829663612378
36974588156345421722536182462770325866810272197790043481896158609761881698727561493 32021794558477941141036452436927668482294497409247358102560979408422328490670710452
55482010167141760917106790711291206797393470121708175209371934243969231836199208466 25154928477257016543038631920454859143959566732000954405072712330698085545041873255
49095152205703260875346803299719217367180748370915902299307712283509010733342922002 12563836071639451263903046402508438360020479676854738374584870044062356782232831810
61051484211825500846083201470063319627883748233727118348909434322074864187035465373 3117192305035824441927309747701711676008860092476457950417646447649947698842796907
65160771906156882627577536836405398428699006961914524520936415115370524665702033169 23996801433926431456796634931845998484823588881698716652678198566386170519200223221
58046713041478706329156843078277612072080140923267176266641614678577552016684151945 28638291744131801280043257954431135266216242556441119733684318208486468567521270657
53997910304543413687668905066639278622591197497984453008257229143289294728841095519 33603229858379402160673545463938263584221665216655736044225730152689632694470911966
59690717546748237195866666596573310130392076327039814816169508660281183554020581815 16898860787157762885271015322395933824769382636555046431306877551407818752672623947
49847893529079244466974775070330366741757856059718823937731333221943278854982723243 7462633187315868753860821808428424944152543915307993304179111481499262498299695778
68323564511837605686368218417125874449164151690274926299526259760597864142491945434 9665088773066864301421877521264448951056120889059342239874176957681843317519487505
50243614521590124484989814541860136419778294017875029297052691552671738652922777219 10807910823971590894770988029448326234952177829165461285118231273857034459903705783
39845485648693271273390026725354858325577543114727845923884641724168551032303031233 10332085093795976326763615276855878751344280205429819635657193389465260892756692689
39403668378336347984090387033267313973649328094742889086669064020705601746668322007 13421948745139494048353752166922355184530724039132126240116354719283726882559389656
46161870399993496385043772164311005101837259899636810650508882935170504477037855560 3759354399173207991747741835574063028449224718046415949672488665049807777377077647
49298410186790832594025423356920020476659221384221504437932069432565677641235837716 11045633086637115986324608583331462946339430105688429607076092710626862071920279286
37501203770803162874435858985204415645436664206305734383679835419956839908802199346 20625725776853161521291143841393525494929378797713856359611092432404484741091401139
40526035203186948255182826736640634577746163260445998291574805504005829233843778464 21045845723831112060005581262703067660874901287989172646001099948715912030622818742
40451457967943703059980065505492068672445738630174684505938683505151664490172963435 7472507219769020233699424772406270626890916875422943679511316821763896384859647151
45783161606221419235006848118330806120180221515563362754537253456586040035124119361 26786792023988123445713747600113873758609975771538722812899241595524201821197728246
44717900468902644170816248070882578115056567203831219308134116255992820758045876933 182337549629800537811020171559681954541563369421506056263583015447533166489159528
55292841442001204169783669072859401021609748658064480782936313060055349275490904337 9762214122531866654048744710624854167142691444033158501693744049268654549727960230
51876776311022726158455823751026903198257561166821748348209604055698492828297514050 3481273226677809847086578135184391331081200323055552841062410951042215024993043471
49438825939061354968380605398518849177880420945244543274791525085803344155408810490 25089378161212559516749637074208137216783292569573541842891325157127378641504609440
45693212868347935706737708340712691517883130733489674132416001874815725520683061644 31508996502405476813858389358732782386011198671763881768949944315537400404379582500
58538267304152686287161973926263734384499377166668030796496431922978670798463529405 23517755859972007141814114597826664831233351976454139391918399575865781316242655581
71318280198364843728235677054771332276889622234342563230998264947212364088959181970 35162269275953246429064773933012112523763422714611980918454245530503976831870849899
40644434179654647650922034098145646554807994604275898338345832734137001037605322461 16766502713641747504599738004794709446817833133351493901910984536844958122956377760
69243750834207120385104795075396834412529811062579366257633733274773104824696912998 35973247884091616827022103610587928680642579804601453763341174924381044423704227484
38191744228488313415500536363530343189068639563839133596849224669798937293604001421 12378538248600578790077109100222081165489596000446420767393170126718511100056241707
67937693850720250836650428721852485813900087149815690350872338098864268598621763905 13910822865417303258275361306720044411317590875919448972506109656313360005755113376
44778763430077968614181844570704976802342111069111755968192962849470306510273830147 9186722649617111968303340804580397071395360447491627846627435109499500144223087838
39897746831993799409493206549266216331648066702866987764742798303362819737548659979 13966534717294255279338008735330222953039267017146535336251476374595816992238098316
46518147950458839054402414508265653307372621735813351625348811959762709543855300363 2479584068466843505521615752770220791040450950553595605810019760077368898274222910
47882429082324938818254411527510045374689330066449366038939011848154301705298917117 31331752059182792837059896213465082686214954852045209834040249257876221654945950401
