5000 6189713
470355376483032996924094960855597288784768502267597726324183535331203175292 246450784646450418146302437352629350723874246310565076770511727323522615810
508720977969602813228816244327714579056305059627034230893556758851064772547 61094320765524058379327692679741637172955436360991994228371544557063039557
508273183395306016723373020027513959501595618812606266807522836002237557673 197342758637559451637545728513748288740648829221864636029241404563291919015
370181460072479397215797303495734657216326720479894924425319718245685923199 113255079514599476363974464711718347764301180772933841649090634670967882321
497327751543859183038592109203501631268477274666159494552033985470084280305 107575819675432108903052068143834322940123545425901048564458215090464485647
307718918345796401774169392757584862265967107704789895361815744898068572616 152336974193394787576201408028420990754469457242818141957712777786561748737
322357594524060952594723207746020936084752144320930112470244576377623965462 144355210434380990118196200952725368361711514768305444946397724204699162750
448543946687763219536766055763332064502779804000574181583615024233565740026 152867021781522570986156760732980827571220749619662433222279464861346482899
432123071232253402397953418133672210312143911527352717976494319831387190663 204917590199491332662302081878968287197958890386329293332697388285754187373
415070857678269847532342257751596780537858198571359957020450293352274380862 86869784541486085220566624830271161577318038905833019071790532487241004984
284159287492907014978421634100777163792604264424134685858639259126863384170 76157472093887688955056982098573308613288736845986967965249884539437827585
393243423368666665041701489908583783983013754095231185047506462697959313328 117134737093018062942683626280293657476855306360323938561650403790988741098
323712648707537069919330896986351484179212171028511678463396335861731055163 82850055133500997900097332677078669813778762176586790033661315617542801730
317124734774397085501345392565198607836876917957816124044855570926714188249 189502025581598465283879024766190917524515885414905356885929513920371697092
471302335544722672137605593150147160762245693219343456145378624648756325748 25541853104878951508356645769087408842668450737153529436543450049651986029
394906314933406033629012138758422950735654405052638229427290800002597526618 168715356451967440665506426780913532310459262272625518781983424377955149538
377147427769741618651193102614963143194785199901501701862246192124711377973 89767888792475256195724109320562814477557500206898564425084400104234975087
452179441777062077856895350908762393442913951107183274702479174060099223335 18162157456588299105717802814464823094767478262942630021074014554292105693
477142928322200449413556902150218732022864731436876457383949855155543681487 100932428181071640268811476947030223300976725804367848660007597330425662935
444368106826009149036978016098135205628335094508507370370326440958029661725 41504009212705674964573765651890020991181186999197630858700875054441819581
485019081102660852653378359979710196708534786782800216827366147758908553989 142964831105710366551102932512601299722809008957226967508156001434636484910
367885087307787880272452512186549869179960814408331835024365367269299283045 107201437600692368974170353261210090320911022094161923359075333494631931208
470672689751768889372708694002591366698704927488300788864355605870071528270 10029006483351500940236649879353368817123985267430103756298798018753219386
343520687496577730190112365999815265031307664549245332679227972308849406771 13478586069774772353792903509499066282326916013063694158683960768341062429
323345608412410528686001488542987747110365504082001008504337740710369672993 124740471810848054814846121547960992457015330246507096841576000867792109917
305653476123135229872666658465247925627507491987982228211239269879203718395 239433085115057247051331926978752745002296386967316090257988614843936959141
473012740563378810877298997917188375153371923447937837908050256473951570174 39310962035837621207813199482181325471136503473126087971100269773704016680
424529335443544160220036692844682059492842612675148296413659955634684448992 105056931591871362134649193879389327798908228507778914485056631653448886063
298752510468005736417922199108354391546863334872069509422563480095052308658 188599123251105848970307841767135523073878964972716057942164608801292941911
305065688930147840785728145642796175052215619763433433696972954548595661537 205308096325819188319174908064942075416735150427551863042213190166444808433
406578336154985662183653954974646901656031371292655854575266462329492159941 152396668906766869902802700308779679975313907727637084964316249801388472547
344573606179744575769765075643042699732808841883086601594514333066024220851 5067870439105799110827482805210076516806710420896360194000973334577619941
281154386859548206149818034074890273481799308022207610291849119722924248441 1171765978306114052840831120252975549737626161508856346424427160737554601
493636553245995312801267424267462317367275751137743735984507825236694284651 63122019836632019064349853854071314337687675813900151753483774552365353184
364192875542879934044412997890649068064819302139504548176285944984964780248 235016307129756995325337227796374837734187748189743203518906214110136123321
259657153372147272187403127120243167093598054064947630689132088158616160111 87127412592333165255992921473890908149264787533789758289490014868117294626
305211135970143879871776088767305355660166784033328457005798489601064774146 105690484877566597747559798535327857280164438509341354120723629514334046753
340544834577548459846799776560612788667126881853291775028209132752157787251 32732843498772863152221546204924231624451620740759541376246709503080284925
415544820690997080558717353284439634524197422746392046053126036458405245521 226715459608710648272482900951272002538902971661540771343357506270754968034
417192652590991316186722301908297731855230912980591420067679153851838948509 205008026733330344218338204612889392061709199260568170617509090538586274265
437854356432991517534562236107116650765628898471293226460536149350753116824 248777422539148532267179471416716782837686908561683410247074675461254263400
375150417322127424258460182481788799865001840440370043068750641683225974671 186638361293282473483152118032221233227717690330953941383209608613505687071
333615285090325288247046608974383340195625385573861678539529606268517028510 90931531393183826140036656291770844884176366911674157676527724557643052115
269282383089431660068603655063557056180198381177799673076526762666834889342 106464046643783869011561720888204971245647989545962483112951821327617489833
379722737737956654952631925206083526149217455736057920138865534305437646001 146230339670528311736337409866473215647989606150914974923001568388090160656
272760775664707146437533038133437632278965017653318185467771253124760970231 36302924891150461804546557112603089328333149665208657740584660940816898610
508853822021554821868141038730891185541837338548665775545346199515097088871 192358002026536306326424558931047185571240771596301119294421030411534014205
324029878269397609940387776493277435078282597274751170595618495757439325429 150532817266342376181312093992195957061614617174414785568555812800585873978
441704047898370468142124804679819235777443596498075423164984634108184996151 86757750219392799567723795397394743809963299746568622508797683832256267355
423128503407727542700677905551366345441979670081676463315758526608481146577 20170822056940622796649804898964901545979341687597074476178420552903753733
338787832946224366968688578365632103852193141269928623176547263188776540113 7726632970436289346535344346755287374132947063153944552047599042254035304
494463086276765262324970163747476411659635970489023463672043260325719931804 164090451259935378132485135155118946023890375943644328650589270956116381682
425683168279387074554059462193516271885225950930875396073973704869881779917 127280202027800627232539027788482822196628535188368336893101068637486611223
405519897851632916119532510856575560113733411298738365501287037110165380640 192050521253190862422335470941843249297343812074246999739804824260455899984
431156732012568773208717865661623121486939119175741886105984073515638907429 140583606220044700377057472489258831608336760625937612308506144537943397898
323439392246614485661866896080708728618987103515266081425112279806485315742 247965286052730773637694773037732458165008986049265330688570692211316486430
425406212076671989012980670643874126467567541897205962134980226645485660152 139452041172177014452626018923042174341175606899848769027809038829490896524
280491475589799251773231051456523271241952715281996092959472359884659397000 12442044322644073180572018401176178848568267964027031138235545135378761390
340621283362291705746203776552681614321030320742745541061729840719198858761 112313396073833880770825606212273978904491747735785238360561173068573722115
492746273476488411192130063103447984266862580634161639469224653992757880604 167138626549484158583669050657086493136417874084674571234010909789261911893
433370693584057758253877692632818799231771174799259126380067564128272824414 136008883423320699197395595014431662747641501410760896396556539849162219903
268744687715836776187073899971910363422311698570352567892752115514282650156 42960159774258414476801645917925951826631798809864874701209949494532251348
412138152771572016525587283530447871815036639779959990531402114133146328735 144827539788126060538458757424568889037842295360796231907687062056456877973
444022308412960479158123283011345172210844546930263273309326543387686278524 183378725072802518096307920986752663558914818409233301929095703766103972271
343317535024456572955296822252836128204355287999439287770055902451615674730 30428264074426213185845864322497233063949142838151260947032580630033666101
266059992384757570000070563198833076282004433517125842669005899142126835396 78241065193823104306686266783972008007061912473207565378762839739023217349
312978459434262368579980972714976792595076228085026528855145015574107658142 53676997785160865869324961881830328638689150350179853613842082295348412312
431610334182718661755598298513143926021054559253701429825030542871507249899 41639401008215693478951917420096522792053519070722735743201175138320765955
281708797828865222346586599702781651855872937916743389400661142330573746942 9653153490044753457269765250347444926070252297470124661904041586181534314
299862290123727060167011217539427079408585060662424991824506065025252739474 167344242348568320037290346889083419808235620512928386976501101052619121419
418971557511129386817003529792233265877503323398470121292849168196915462661 242275964032391317108698511379794332322571640317188162935606373690081448090
371657854816971043900778018605176181250813665568321910469243840408546218700 175217310756552078111754855536336814791482422671931671744741368975198551062
439873050624486469212579929960379001563831265680319290463812949083699327766 78720029174873108828368638797052179843485610777642493514111507469903358124
430952053103003769645857733823241913338330562765754891956131818061855346810 162778872131789185077261166533043722788423349432226995061940195604119883332
283033667444413304041274154704038952106319392115594264939870978971248020187 234140963441770559798709204046856246238336602581627084791635077872667497421
345425469561494608703318169802251344518822555228446299858271945878857738763 42749599812365897806698069144943859554459790382287529479114725312468027408
367919731577217600611081633567587181563000368189261947449318806720143058364 152290336033355077704888744538842576944186584453597979950937986383545253477
330780701734953416186699582496672364032966318261598750488008537672127242992 240675615452396786687784268644911745250661883259351675686169506039324022447
464793856962814575919804017851762304599386229693494888595049086641533037649 54095675256979978101742784427757150666329663270184071399920193860835949512
284541513566331749258632136464337532759828457884164747791003053671075422726 170213206639160347353841407811125589925834934892672194951120624839201120872
335195117992461885776034254720496329033171785657336924413925799741768275732 223273635185188341052521005244536230720185274037460523431312797632833923450
292387997665912985379779625855109336758417401148261978764739857895355244258 58781253552726097833340435415003223946881929470290707147422432993303132517
281479621816398722825369730776112996998221512326538573677157745400258904170 25542759813328323361218163116890682237866719534892077171996156024892881201
484180699392315257619857624205792889207612015723483271250670958627446234142 185211136291964205069992581385429663291734293100793780622813814902105960698
270873561631141826790136948323940061147885249775016410423458329850992736661 67293582946631389187880903580917886426000781006991773902008262952696369426
435795121056662640944250303768111153262288865710920634485563871849539684793 51740431263196115603761240323160232181156845651784480949548708174126275392
322904826956196408797722689311779311069184343206889702587571018361995915647 104732134906083397721302975667046372268053256734302634588570896763028995445
462691948887798384110119676646308740849575128036723329010601600727385269515 28157547884672524363498670167931545143537229774362506256702246232737956923
267504160995811972132510555981184972922044498376536655450972049583013409242 206921564744233152127282562501008719672477420659104468976608955921856106908
284143197229191802839440025324848820786233868908400532602084623185081339158 114349509992521195806255717176873183431702006498908521030176710202854468757
264135051314176348372783630987233427483941884599202276071050523365746897202 174717148587021083327117914674791537900250555271451221940833194565812895796
437775421290477585760972910057280465525774214888432290406583947290165463472 62577227537044637080686298320221831408058564426500265433629911999304905297
341452790164240695327878039944983532207269141964106810986127856871279012629 209142098235105363834431387526880205513668139393447855113253945954144175596
345140359372993936169664377961966263180836942439694554110651716781345231075 166503090038004971183155058798406362618980165374011029348525310948367755543
442519523138087311329663429812378188913554770515406361858501979434382727274 148638023805694420215623498630121113790268342031339542564554488652148689885
329453234497118505997997545917635314858798740711121724388048920218127754532 199515076652998559855651549962346300060379859027280972437205769181317575144
329497740303528730210476101016254705416282383618045057853414637380215513326 9736532939255408998081823592998187145742412907159272132027807092222900456
490440464384545230823471023699853738279686336566717364226426779347188276516 147355129555494986076465036049539385654842572429979965993001027219595461640
412320249418605506591227301902062943407431814092418651901240650932540984845 218748298070503861965188842647126381219035089892684738147899815537545109498
455387225772014372330219444985631008656827931159300324016979766032286554183 245987198836475506525630802663313106640439692526717598975521338645147731177
438776739036534434757670647807937950387992013500391929594324518989138132108 199990372032398867150082276831390726242606992697504426620965097084514650792
471392172256757675150835946635815529964126547532468999704765708427951295798 52724913584432087137032993407048231008393542521713550932233888829337864800
458174857900405911716641031727175444283767108116780362999917829281551957675 211505117733763124197492817903050957654301314252166027732557056824466318043
360278056950127753389960781741513723085550734789231055808621750359668436348 160359136717132246254316125264376078222593679156305085599243515278449853849
322037486503974574328860027052808242921431160669749500512293245126649143173 66552134164624848732742931061459150093218576145697125408308413581664645233
485017888685406196431336700847136912542937620696521966560636570215288432682 11081479701183613480116338234599955437926775514531165225363876670748341586
353838996488001192258531195657090925866106301475995160826565135354760923060 125141709558165079350431650989261619368395176348348398263192516636673136383
472048585268111012810144133083835634479382212377752967650118960089298362957 74088930296295572819383354874933635215521677295738929548700056927246822521
289792767561197216809189796196025705388863355401593768551686853894468712080 63065392168207608713544266184168861971803958269021914430861861407648350319
448153423969985155878324355342020259611684256420833192191411937514788252068 7605242157615954325775045993612397302465936281231660288860576849104843321
266044868953323001768122853395467284753496403469764309841907584876905187256 110448068056442017301768094567776702137119977691941378578544725317012659290
364903540487064374481513196017257016405367193559117634022953467145550383150 80331197120288830226872217956139754717255553087682304373489512767168526741
358181917292736367653288843022983746404949548515846773749212666705647732906 90224130042715323864240579768277868420834060531489791978375446091575267560
377205370144906971587495342963777310184874772089781604085608062432605361576 84439016675771230857032179416348932888078605835464546160835489934146040684
290536218155704066369115856902373842558218522405697317802531011077182334302 186320295675935555191720023760199726870287290553822411830600767385038812876
345387858122412695492081827196548216562856282925300365989557973959033411982 178492628145827840111240044208018093086393874034310876213970871941618667658
424108482324048602623912495567178585030232853880647350930740870229844323448 225587870248998418405839338577946519326350371157987631046065733958568364638
267920249432080933868191816019360025641822935971040882679316352688895868742 36898527967245102145247924064423025128983437550272085699199868967184583593
344940921026004655712930561948161463690969065362735215594412486253347898021 216604011031273132656627223145584391420711342302072825185168063598786017380
280239037676494506590048338472414489676545536427768454886697237056307897846 100504032426492740805133707277474434470725459963068429525862329214598241895
256057490589571740003285455940890153670081760814484132973960558031530607239 131943822370381644780054582096439606864341745899886139980194357544397507195
299392918702359660365602335108301294479006033728227021557913117498255851308 99434024501074402092369786644782716971435018212549192099635074170977473957
402243325055961233974271995116764316646820350277646479910354644588540236969 229559041989565982739192946971027439154451613022743002704651000392760716298
273559596943728146208357003649823440982071023122038114335847710018597291871 109879307029559459202306768482261036416476786989380999528379521704491691549
490088079248850550393645898237612095774119294741439606308606522381071149175 182090658156005976696289140061196644998742935482143293782251688318017112611
406393652484394432813813758527463502994433832399469183925142170722332185412 35687637391631493207445155993446447373445919331483487475023123647646113077
486825126597338553200414111811880749298024055011649796499220550106517929317 217504195574768249192738664416288462603765395984521253782712659253234887708
497785965474036571253446687456753231872963074534417537672846694421234195766 129712468031334926078718245407888188256101092956138111627944905825905033864
489395806443301861473876712427939376854404022090659903982294034545351168541 92910937379862430453071515236118108588474340758498121316801415254158430610
291054615795993036431331982246794142809771913812474288306329616748145386120 221729577089511995459849809267853301617425456817681851080454998877034003926
359814870088816412514856482633708310750817812941068391351674594716692958513 11684082505845236197801152881693761754338090146662410618246403985587436387
491409321732037568679410820206992403947225971495786794241010638365295315557 8263635870454665938651141185859175419059388557841830288958626124786940938
495133232563886247014205753546743376962554809737031831151432186812801283153 186844311699675486424059393095149118271449209967526396824304505335699082639
462801074164062712930486416590063667457231942709154480500879623695258355013 108551866613779044732454762463229957717775249485522902926938314295185375790
462573758684582409442583505921383929017151275233169692033548621909919430178 17273691513552169685893000803650043936487720691312686901510002711615611907
292955855518318614246959861276206771866894388415937242305802282704099061764 251021649925893915341694127082343318918413056477176779418907627345169851469
360980938713332254053785461881657996571804860840100290367179461829580405469 114708590718572464853711013734486936421219718340581510934878765413977083428
326046989575999460365442282687336792217253193620896379982904002033616943309 125193137818928415075475283197720457870444715590708317066588742866135864548
330397516444672991740266898562724200408111522029143126548786863560929197672 88200186506283573582949246724773484900580323849567298711373299585531740941
384621553624149407173124189648436936062733746683450456076478328562833616397 229188650758910334591759355068830846247754362135045812394595076787693864667
497853164244192799120602311460565550013544045118371460219667644521092642463 145967084268571998849800396059205132393167169593371809923805302315209889580
420676177742895840197541749042844639299596582152498451604937237463484439259 80991542953497069282921215469323193035556929436091316442079238565319608680
474847133570993504174046665821994101404922042173203573112376528944167600570 205901145154084075394214882122405358903003341905617782460431383403551611313
491627104497949669586881861735608804172945046139703858480322425191111037382 107989439147448425278090660320201310623271334217397646746194323776905959170
335705504697911545346741044465133919899153722101626572052958985592251015924 3296165939897283547746172533974534591533871258269908960365921736276518257
310152196923594171762230779269406444853057116534006140775869613957066665026 141555759335734088407361256051033464314268645245295445827150678989510374494
316182607415549592939654230182958076593056890271191702014099291195105393834 239480731289465167321454523701717320816356286023175663165498634871551876365
436523756572896321894842116932058703360674445084268751121496768311796721709 234586632276500826626427041620775221277741568675420812160430834907937216276
290873257407525416965580355438845331812916987320657391610481047062654015280 157303220902645634480660032075340190751669574098829543140411506297718087206
415799250401960917766184105115569013121362790391769942774794304273950969063 21087230327682314024212515781041465600956359658086244728083746693301063067
303087235124747765836267306874306630738215840288533230440069505358540042960 131049884135586932547999017418015521610783091976933423602714272836916749966
334199341686938978782954305006877508483853940604471285351269264960759507244 159722210142099046312408283438085511442503973799999847499244043881559344095
293458541451829446198399112842351185877571438467193018652672325133518762214 10005564486141741571381571138342483650244374511507144167594143797671790920
329969812639807485790831988401470335418507515394778252659654609202859278839 173973383929388945700593658117168777577803739288358485342125468096349268173
292875946660444846915210429278871840336095169493200234898760196986195308872 131735880363158900165668702788248728458654082128728333674428386455536653480
280536443513079394072654560584583917571526590498408385345718902988802026601 173102289485782547105761886238834008725633188959740171844931537782675923991
487592660046255480718877523734103150578397330384364664874696001992490212519 70493816175762143762562092931530455739666479812996148943044032067578638186
412280483140229199575958995767057808491902859439714048198227158454231958866 117665442324228313426415636081926448262131075399000527846087555284188622568
451423276386758565854941807412566939382941852404140788642817322268272730411 21485623642895076536698874702567410121487813600223265866626383306011862035
490229870305791423307878045256685510073779214842951465901552749439527118902 242220474152940348084099592370231245050714489349012057330734929234204261985
342768847969496849131219086481685418921117273767776334961123553065372408943 62272545969440366069025232464910997714562471446083000382078345833360096996
367535485183984813370782052713144109908571522010667318432628424951838662517 226662301102986485236839188108467955147354767911975375057883528874442928915
478880233724748261160480621879363987928416885987265704391955221758032171888 243045541513222839909480118697770477090883851851550425810574372565888674156
364824617892165484296780247872368389605596865520443394950482471311420837315 161034209183310190490624115676536644777424147638073446928963365129792008999
264675892938324005368085093425394125609551514980939887072495567619242822492 79970197848023233829806826618027016135380316355416035743332576783223083657
507956679060378805798913696835115025814326890871954042145056824978925516970 207016520610467557350635107732020672691752779178268551460844901712893401705
408864991699873240490552038542703796363147298417268063841438789552993739792 164244416984350665635548338226532476263830215471544508426403304377129322447
427231448486475333035006127561732935277645406112062798531978730919847516728 188727139131927978978842294783418903355924003171655614213200374614863707551
297169254978516403757636689064393990938864020816641742289579399661909909809 118770942718837932285970048281929273323524658473753387272939092346770231522
373771966913554962593685613998345267173583959023220333010614370953605495233 8644920537506444908751976113706820358300581494440330186750089733376760934
422696095533288362461291047654888515898586586676400857164812638296267670993 75626037461723567507368524770320004380538940731036781194481533641716359497
323800610240366416981234793029320522071188233195082298764024368588269346337 136356998360531301466454530972385269882437678918319472674429682804763397861
335668855072758013901614324092434635122844346020725109192755416310520337843 166170826912899472801841842371702798660103320696045731307006755985420988332
471522345646170042541683821161455992463582394139068374160260457870693872333 5784068672906791853560504811702204276545056283225326107783584642507342473
361519811954435421865744038767565254679873739666901556147519547966674604946 175898584912798671841121939916285442689636250745398978528308135698066763853
482425311269725162242822314349236624508084536340611883638858674486297285922 235932967347122814521447300082912068143884085855641765644871001949957981995
485337444239905263623581418875803331938526443770116287638317228075320613304 215453874105593138216439892757080872354135190774654252445817650454796929752
260359211509623309909285484730608405798702636924146756760761914892649679314 95842978676502631133112227530404435357113181150788494594810673887188015987
374095980952735612243961905360615625606251620064309649572919441496348788884 251702652582891826946452240942988792347915246466284629102307984795992490298
468704655888232132127698195259410346877496468469915548334030586378296475643 210707458308248968780487335924472166184197585497282551235953494938763180937
475335806748168635332528853618021180707039013885895932888182984070571757091 21863524549055893118484838411040614199370582661705734679601894705278440344
302608381796615224873234493683544568155349736536015556297606369729903334388 42564342957193853318498428889716153519883879859099980005358663088006066336
369411479740265067431698037522754643938442600491071052191772090833537343099 82993774013973039431682720492272683928478127072320930091388731576784028948
510306410922474073701319092257328528506830112453136430083749131408971877694 80726760734045438911451219793336615524443602531113335504534643312744549205
456765767932795947901914426495899611632973486046158574288413854171365115933 22482063919031401741997734301177892752833192042320831846301661784965579755
442435248869998223956930052664970805762084140702461913309231324340089658054 78260956424789506864342085192117821523108404138293770831022557412158954304
472644642292565943497505812245660723471808480269467638807984550863970342090 221226544333671520176152439864905662431918771749436737997642980706720004976
391372298468932024927926816327921295795658165882554553722518647800525650271 237594735025149291963719637809663956563839162445890983347927740624402786786
328375894615857665774429070546297737143846537770606205728349082317919259390 225645474349430638116166185251702869936467616712380846386110874920076251065
388056523935105819518296362848805156082338593602281554381099774405509222063 193592851833592532662041287359942802543909085660422160587742476661002684772
381019482463118565396920544077344608297367021905324762281640143555616631555 215967812905955050503127937991559568153201776382583124654003325691661376318
415874593028728679915792557105999978458112280927521815528811532641716216952 225064405450110871035854500084788317382711840517661535299472133608464922547
475064226859849493072678359721977556899079062141825269516966338645586493833 226446912680137694298250538813922246062808962142515697577122078940871072171
370894441455425386757682551645632187874256872457861888036243663112695029346 167036021729592389293124650155723734346557517616031864889752660774421502299
451188839498732762130794170157679646045661324708752134668808126683884089069 8477835854728399697912589503250784716370603625011257356993329552496601011
368872195531424760136217997728075217450031726253151785955135641926942224473 239334186367628503599035004510133844843735019919752521962111327720493223203
468007376954580655974340038865072164076927994423825350758090309778872581413 117893961071489726496507811147881176851213875194980804792731009731298400902
385114753291961257836080602512629699778042916580241111421794303619352670960 150193717679547240697841629033575338939958006296243159889929906091316547460
343421904767868187144132207447245671370328402077088604459078903841090646526 82472456149817358215227108100792979718914431928463360385854422478460869648
302774809589978055861147534789530267581124882714888425232738069637452299658 74620941638438538454134044373510655359612948706075493346416615782820431197
347554463845621061329977720291001430982311309507352241733824834295900988626 244519020621331455704112352563547824013455796555336967112826834561442335531
316273117001984156088275952680848518381803247168135557111013212883299373215 33128414402909452138554438166996292567357775724435788498800049264792705169
387639643878626445869117916373694231023736815511043088511479299280657527247 63684039111129020319853400865237486605571714672558086426116024747002318206
487115757375853674603337449972281867068272247747221958029700781156322995684 225696566342166528368026403547039536999876589916654234158760182534114428798
391297351897774927897915286164172543358612771069288398851171471977161086485 12766588967761301791722378395637767389220015388509732829646972896881965031
330638611562324158494611314068247988610387362014545271293143928232787413361 92043399206012054021399420063056865040688677595213287185544940104193301658
307371390777620805071423043062754456293035779138614000414307261084221133255 147871720207273584712286765964530455864420198308725092370634095458052270608
275402908970580109387260229147349891351648388351960805859083428002259668891 100816233833587746387117499673155230450322060071988135586561669644051031786
284850554352362926712128456360530843771668077546978748400609652365098276197 201725056023588320130510163197469878075551973186204333206664436768913417989
504372874368992166382479308522096063595224693599580651621022980000471066852 215316692037649185600684459043922141625971616179739979294112416462285487804
506927570470769823109312134023746477963391256724831389551014277722609527381 233639710163752847412264241714445866189774131587543936627052152364630795019
412579052641150367149449962224982554968774117259508551574725661117354470438 138226592131483639581593657973779234347743419390664383609350400481304853466
311629631146908846350464356676653456154093389741605213431323414156531130530 65774967555422055976800505176295661082451161021578206443188094608861658548
270415353234599333095591475040536419408819960987764214958551275417752541610 252318300953447244113087297126190325177061023887919942156023273142008958353
421583927993488116643485540507763182228239630570788557601737178158412179566 177943036982688112632488522148459151391651787328949080000303084180093652911
412226648699300691445150861385530351137111906244648436067402209011089858043 38302898247788391323373302823291418714065490664493265208778081475231120378
489581395829932065046873028905261020763582300772467234613938349420879899625 222171113336909071226494257197526592469834126187147215495991299989477745386
283223295066262388451940078108660411790093680166281985482688339562479911041 54787016673887111275471443132585362847784223808066294874360651735383761032
476626105387000964848769551610266791166471044654328660540234565731113759646 125011934719498501587706193742715158541449438785706433478319659494891572812
291148460666641266927385254591590085522393133662189891087271473400465106468 10945747470446497813706056418620603114059111441069984159810439756735174227
300375474337273468686607625936024009523077136582348391295894304260006322043 79260538106775781801871792575294765761213375882353005463780571833443578314
486491153586631247934319910580305410163613557109350313923193259981933855608 137584980834516512830680088577537044221879659579861683667517166418260478836
310006587813177666205361469325570466701557967722414805123738489059616479010 228586711074012409989797500057816772049639238658339591494930266750828771520
443654154747950234020141754574505782656368377678669892771247585109732695182 143976045883050059213177771766088418783892370399200128608113223764288291754
408405694746616876271712199943015009045380763913765224860229654144296822164 20863392540534353345871566927372938339323812704769300741254019986100849625
437333648526116230755891478196292013928661582246524000183542700717885476366 120156979401358571993356380575173889281274118137136060206849575273464814169
391355880372419807085492520680453964231228263421323186700452369761854449387 182378394693239504609845795221874449622099897392375247490645766659436225951
